0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.476646839012301982e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.209182897091283238e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.004164989088074833e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.806121760673082832e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,7.545568181766920013e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.819401938966358045e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.378328218806965211e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.462989696581724175e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.884257882157701403e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,6.756397784330805401e+00
0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.635386513586928992e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,7.160103732213512373e+00
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.228297636105474488e+00
0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,7.358670214218043348e+00
0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,5.440727730241505355e+00
0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.537633974198049813e+00
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,7.551301717366226463e+00
0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,7.090824392394889486e+00
0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,6.359464523671038094e+00
0.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,6.907472138509308301e+00
0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,7.611466200061636656e+00
0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,6.161529416176268370e+00
0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.745183734131333431e+00
0.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,6.546436403525273562e+00
0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.865729701175714794e+00
0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,7.880986563504119857e+00
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,5.769076888053598751e+00
0.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,7.068592485629712208e+00
