0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.176810848368067042e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.556349633279789479e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.118728316767844788e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.212016631658908494e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,7.573726509662120243e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,6.017923230416229785e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,5.091041713198943164e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,6.891020446833071134e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,7.237678603441098701e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,5.484985316602853267e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.426475115254902448e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.467237985907873465e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.498255296034633588e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,7.096133146999259012e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,7.567136180904133980e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.083935626618637293e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,3.825012900397775972e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,6.694350388937811758e+00
0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,6.087344219657746969e+00
0.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,6.703829925953556312e+00
0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.749408016258648502e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.754407487140725586e+00
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.537169669287878904e+00
0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,6.189237572251149899e+00
0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,6.962836595163709674e+00
